id,name,star_name,orbital_period,radius,ra,dec,duration,transit_depth,model_snr
4632,Kepler-844 b,Kepler-844,2.61264103325,1.55525,287.8578541,48.7739646,1.9161833333333333,0.06167399999999999,
4633,Kepler-845 b,Kepler-845,0.9278592771599999,1.8995,290.9576363,49.2037262,1.474342857142857,0.051473333333333336,
4634,Kepler-846 b,Kepler-846,19.807862881766667,2.2445714285714287,287.0570731,49.0460112,3.540057142857143,0.06927666666666667,
4635,Kepler-847 b,Kepler-847,2.3432344268625,1.2316666666666667,283.5048144,49.4509371,2.0250333333333335,0.026028000000000003,
4636,Kepler-848 b,Kepler-848,6.91133549036,1.895625,293.2882949,48.8116114,5.678814285714286,0.020228333333333334,
4637,Kepler-849 b,Kepler-849,394.6231260888889,7.965963897777779,290.8517961,48.5213243,24.099757142857147,0.187485,
4638,Kepler-85 b,Kepler-85,8.305071451664286,1.9666000000000001,290.9734395,45.2902761,3.8889714285714283,0.03997,
4639,Kepler-85 c,Kepler-85,12.513142789230768,1.982909090909091,290.9734395,45.29027609999999,4.492328571428572,0.045913333333333334,
4640,Kepler-85 d,Kepler-85,17.913393924066664,1.3307142857142857,290.9734395,45.2902761,4.4744399999999995,0.021089999999999998,
4641,Kepler-85 e,Kepler-85,25.215473311508333,1.2513999999999998,290.9734395,45.2902761,4.757257142857143,0.01999,
4642,Kepler-850 b,Kepler-850,7.1930263018375005,1.6901428571428572,293.0844515,48.5753645,3.4170166666666666,0.02712,
4643,Kepler-851 b,Kepler-851,8.5069655778625,1.7967142857142857,294.6802199,49.1401106,3.0227166666666663,0.029752,
4644,Kepler-852 b,Kepler-852,44.93091078625,3.2784999999999997,297.3915863,48.5606875,6.633014285714286,0.04480666666666666,
4645,Kepler-853 b,Kepler-853,7.1689391037600005,1.438375,283.936781,49.1102748,4.6433857142857144,0.011143333333333333,
4646,Kepler-855 b,Kepler-855,7.886608791885556,9.83572863375,295.0949565,43.537565,5.192497225,0.6522752457142857,
4647,Kepler-856 b,Kepler-856,8.027680414421,9.216247130000001,289.6038379,46.3149097,3.1160407125,0.9500239514285714,
4648,Kepler-857 b,Kepler-857,85.35141748795556,6.052714285714286,294.6323978,43.4004526,6.790114285714286,0.48260166666666665,
4649,Kepler-858 b,Kepler-858,76.13588076568,5.25468968,288.8488552,51.2090375,8.1383011875,0.3065238042857143,
4650,Kepler-859 b,Kepler-859,20.3817309457,2.89575,286.7418337,43.1901197,3.802657142857143,0.16529833333333332,
4651,Kepler-860 b,Kepler-860,5.101377858588888,2.938,295.5772681,46.2547028,2.6270857142857147,0.09188833333333334,
4652,Kepler-861 b,Kepler-861,3.9496296467666667,2.3215714285714286,292.3539624,46.2262465,1.5970857142857144,0.08572,
4653,Kepler-862 b,Kepler-862,3.1486635631555555,2.347142857142857,297.7792466,46.4926688,2.2298999999999998,0.061325,
4654,Kepler-863 b,Kepler-863,15.594654509277778,2.971285714285714,297.6644677,43.2489903,5.103414285714286,0.08937333333333335,
4655,Kepler-864 b,Kepler-864,5.833766425966666,2.735,285.0570943,46.3206074,3.912371428571429,0.054485,
4656,Kepler-864 c,Kepler-864,2.421497219142857,1.5789999866666669,285.0570943,46.32060740000001,2.7125,0.018224999999999998,
4657,Kepler-865 b,Kepler-865,14.1639955024,2.395142857142857,297.7242257,43.5272796,4.3347999999999995,0.07447666666666666,
4658,Kepler-865 c,Kepler-865,6.2092409239999995,0.9336666733333333,297.7242257,43.5272796,2.52608,0.01017,
4659,Kepler-866 b,Kepler-866,2.6170355659749998,1.5738571428571428,290.1222112,43.085407,2.0737666666666668,0.052017999999999995,
4660,Kepler-867 b,Kepler-867,150.24163456866665,4.442285714285714,287.2852554,51.249949900000004,10.91912857142857,0.24340333333333333,
4661,Kepler-868 b,Kepler-868,5.032542974285714,2.2845714285714287,282.3635315,46.6752384,3.4798166666666663,0.046338000000000004,
4662,Kepler-869 b,Kepler-869,40.42865836051111,3.229142857142857,289.4245955,50.9941198,7.342985714285715,0.09915666666666667,
4663,Kepler-87 b,Kepler-87,114.7364418074,10.5395,297.9168433,46.9651146,11.878685714285714,0.49805666666666665,
4664,Kepler-87 c,Kepler-87,430.43387325000003,5.39975,297.9168433,46.9651146,16.686533333333333,0.115224,
4665,Kepler-870 b,Kepler-870,21.35883385272222,2.665,295.4025625,50.4785992,5.929228571428572,0.06862333333333333,
4666,Kepler-871 b,Kepler-871,22.04590851853333,3.3552857142857144,294.5270634,43.3681317,5.169085714285714,0.08780500000000001,
4667,Kepler-872 b,Kepler-872,2.5788561943375,1.6868571428571428,295.4174725,43.6056117,2.3344833333333335,0.035198,
4668,Kepler-873 b,Kepler-873,20.55337600473333,3.275857142857143,296.4031319,51.271277299999994,5.123671428571428,0.07377333333333334,
4669,Kepler-874 b,Kepler-874,40.068651075,3.4382857142857146,294.9568477,43.0142991,6.046514285714286,0.10099000000000001,
4670,Kepler-875 b,Kepler-875,27.50716308581111,2.519428571428571,297.3012497,43.1418313,5.390185714285714,0.061178333333333335,
4671,Kepler-876 b,Kepler-876,5.1443742449625,1.466,283.4781717,43.3837235,2.684483333333333,0.033354,
4672,Kepler-877 b,Kepler-877,18.458472737255555,2.236666666666667,289.8591023,46.5227429,3.3361285714285716,0.055516666666666666,
4673,Kepler-878 b,Kepler-878,25.942324056211113,2.0065714285714287,285.2962562,46.6034497,4.015371428571428,0.06177,
4674,Kepler-879 b,Kepler-879,33.385587287166665,2.5104285714285717,295.8065515,50.9097521,5.044171428571429,0.05561666666666667,
4675,Kepler-879 c,Kepler-879,0.646716,0.4,295.8065515,50.9097521,1.7,,
4676,Kepler-88 d,KOI-142,1414.2198535,,291.1481028,40.669413,,,
4677,Kepler-880 b,Kepler-880,7.714695563888889,2.680285714285714,281.9712347,43.6727839,4.384285714285714,0.02224,
4678,Kepler-880 c,Kepler-880,11.806129033333335,2.2717500175,281.9712347,43.67278389999999,4.732325,0.0114825,
4679,Kepler-881 b,Kepler-881,4.444477982857143,1.656,288.9925529,46.6706513,3.36105,0.018116,
4680,Kepler-882 b,Kepler-882,3.9895422583555558,1.03925,294.6500256,43.3356106,1.5489166666666667,0.019022,
4681,Kepler-883 b,Kepler-883,12.984950438229998,1.74375,286.433726,50.3002266,3.4800571428571425,0.026085,
4682,Kepler-884 b,Kepler-884,5.69919791935,1.2485714285714287,292.5844328,49.9232012,2.4521571428571427,0.016155,
4683,Kepler-885 b,Kepler-885,18.114707523939998,2.438125,288.6615682,49.737153799999994,5.199742857142857,0.024626666666666668,
4684,Kepler-886 b,Kepler-886,6.241465005339999,1.425125,286.2717162,43.5952037,3.155871428571429,0.016768333333333333,
4685,Kepler-887 b,Kepler-887,20.42224453217,1.74,290.0907893,39.8169085,6.259857142857143,0.018793333333333332,
4686,Kepler-887 c,Kepler-887,7.6384773057999995,1.096125,290.0907893,39.8169085,3.9911333333333334,0.00737,
4687,Kepler-888 b,Kepler-888,70.69807953093,1.994,295.5212866,49.7386804,6.6295714285714284,0.037366666666666666,
4688,Kepler-889 b,Kepler-889,3.7444294767333335,1.142625,291.467454,50.7595597,3.0128999999999997,0.007548000000000001,
4689,Kepler-890 b,Kepler-890,52.758774837611114,8.981857142857143,288.435718,43.7634712,6.608814285714286,0.6033283333333334,
4690,Kepler-891 b,Kepler-891,53.44948153248889,6.569,291.0837644,40.3552252,5.325157142857143,0.3647483333333334,
4691,Kepler-892 b,Kepler-892,13.752101036577777,2.7487142857142857,283.1296399,43.8880983,2.8127,0.13064833333333334,
4692,Kepler-893 b,Kepler-893,6.338553666022222,3.1455714285714285,284.9630591,43.9130282,3.3515142857142854,0.07519833333333333,
4693,Kepler-894 b,Kepler-894,9.803215331066667,2.9379999999999997,288.7340513,46.939363,4.5007,0.08717000000000001,
4694,Kepler-895 b,Kepler-895,2.8062411408375,1.4305714285714284,289.2906978,51.4089936,1.7179666666666666,0.062108,
4695,Kepler-896 b,Kepler-896,144.5504974119,3.814375,282.4391402,43.7344291,15.287628571428572,0.10814333333333333,
4696,Kepler-896 c,Kepler-896,29.541935744444444,3.7278571457142857,282.4391402,43.7344291,12.429916666666665,0.08813833333333333,
4697,Kepler-897 b,Kepler-897,8.04727925625,2.375857142857143,290.5867992,51.6957731,4.633528571428571,0.051353333333333334,
4698,Kepler-898 b,Kepler-898,5.870566713155556,1.4235,286.5854116,46.8708877,2.504233333333333,0.053194,
4699,Kepler-899 b,Kepler-899,19.178945434055557,2.596285714285714,297.4825612,40.6807412,5.186642857142857,0.08238833333333333,
4700,Kepler-9 b,Kepler-9,19.2569618975625,8.190129607142856,285.5739904,38.4008192,4.141175555555555,0.6869983333333334,
4701,Kepler-9 c,Kepler-9,38.936232196666666,8.286100000000001,285.5739904,38.4008192,4.46924,0.612255,
4702,Kepler-9 d,Kepler-9,1.592945907142857,1.5444285714285715,285.5739904,38.4008192,1.912125,0.02582,
4703,Kepler-90 i,KOI-351,14.44912,1.32,284.4334642,49.3051239,2.8,,
4704,Kepler-900 b,Kepler-900,6.9913055448111106,1.995142857142857,296.177272,46.9989635,2.2112714285714286,0.05796833333333334,
4705,Kepler-901 b,Kepler-901,3.51774280571,1.33,291.1528056,40.8876814,1.5427,0.05543,
4706,Kepler-902 b,Kepler-902,40.109881114955556,2.7674285714285713,289.7317067,46.953875,5.262700000000001,0.07573,
4707,Kepler-903 b,Kepler-903,10.35079838808,2.128,288.7710137,40.6641771,6.518714285714286,0.028300000000000002,
4708,Kepler-903 c,Kepler-903,62.92180413367,2.777375,288.7710137,40.6641771,11.404971428571429,0.04616,
4709,Kepler-904 b,Kepler-904,3.0216571386375,1.4577142857142857,288.8229001,40.38901,2.8434500000000003,0.017812,
4710,Kepler-905 b,Kepler-905,5.0827431592100005,1.463,290.0511468,46.7134077,1.8183428571428573,0.027793333333333333,
4711,Kepler-906 b,Kepler-906,41.69803925709,2.171875,291.4055614,40.1254254,5.718299999999999,0.043055,
4712,Kepler-907 b,Kepler-907,15.866235880877777,1.1866666666666668,285.4764959,41.6326615,4.187157142857143,0.007781666666666666,
4713,Kepler-908 b,Kepler-908,1.34060249215,1.18,295.3225434,39.3764624,1.7260857142857142,0.010931666666666666,
4714,Kepler-909 b,Kepler-909,13.9329119051,1.405,289.5063796,45.3709728,2.545785714285714,0.013600000000000001,
4715,Kepler-91 b,Kepler-91,6.246646781899333,15.288373633333334,285.6729033,44.1167513,10.8723127375,0.043470390000000005,
4716,Kepler-910 b,Kepler-910,2.3643598872666667,0.805625,296.0472937,42.7429414,3.342283333333333,0.002876,
4717,Kepler-911 b,Kepler-911,20.31049257771,2.517375,298.5891948,40.7506921,5.397642857142857,0.016403333333333336,
4718,Kepler-912 b,Kepler-912,2.5347592165,2.4954285714285716,298.1111779,41.758324,4.437,0.04900833333333334,
4719,Kepler-913 b,Kepler-913,10.2967202314,2.9683333333333337,297.5830564,41.9523531,2.7656,0.10684333333333333,
4720,Kepler-913 c,Kepler-913,5.9391752865714285,2.3580118166666666,297.5830564,41.9523531,2.25936,0.04524,
4721,Kepler-914 b,Kepler-914,4.409665745233333,1.431125,290.4120774,44.8993227,2.1102166666666666,0.013402,
4722,Kepler-915 b,Kepler-915,4.594899565,1.494125,290.5921293,45.7372184,2.9156666666666666,0.010754,
4723,Kepler-916 b,Kepler-916,32.296869002,1.8215714285714284,290.9833818,45.9733334,4.681171428571429,0.047863333333333334,
4724,Kepler-917 b,Kepler-917,2.9704182861749997,1.765,299.0512562,47.9492677,2.2937166666666666,0.057679999999999995,
4725,Kepler-918 b,Kepler-918,4.853854017142857,1.538,298.2007268,48.2677925,2.854816666666667,0.020852,
4726,Kepler-919 b,Kepler-919,11.045964321566666,1.9747142857142859,298.1147862,48.4943834,4.798185714285714,0.03487666666666667,
4727,Kepler-92 b,Kepler-92,13.748845333515384,3.619636363636364,289.0860607,41.5630224,6.100171428571429,0.041953333333333336,
4728,Kepler-92 c,Kepler-92,26.723225418930767,2.4394545454545455,289.0860607,41.5630224,8.606871428571429,0.020506666666666666,
4729,Kepler-92 d,Kepler-92,49.35712842790833,1.9971,289.0860607,41.56302240000001,10.956757142857143,0.013468333333333334,
4730,Kepler-920 b,Kepler-920,6.531997418977777,2.6380000000000003,284.2969363,49.1585983,3.3040714285714285,0.07803,
4731,Kepler-920 c,Kepler-920,100.8277096245,4.0915,284.2969363,49.1585983,8.30845,0.187624,
4732,Kepler-921 b,Kepler-921,51.30085387625,2.6412857142857145,284.6162253,49.1907438,6.442814285714285,0.056334999999999996,
4733,Kepler-922 b,Kepler-922,0.9384673869555556,1.458,284.7316084,49.533149,1.2853833333333333,0.022008,
4734,Kepler-923 b,Kepler-923,6.9336783925,1.4064999999999999,294.1710831,40.0551372,4.41255,0.0124,
4735,Kepler-924 b,Kepler-924,61.03731789226,2.7655,290.6685136,40.3977086,8.699342857142858,0.04395833333333333,
4736,Kepler-925 b,Kepler-925,33.86777193524444,2.2354285714285713,290.1065581,40.4906242,3.7014,0.09385500000000001,
4737,Kepler-926 b,Kepler-926,52.069011636249996,2.2562857142857142,289.6793396,40.7004265,3.1262714285714286,0.052636666666666665,
4738,Kepler-927 b,Kepler-927,9.115024603822222,1.7492857142857143,289.3834807,41.3926651,4.568842857142857,0.029698333333333337,
4739,Kepler-928 b,Kepler-928,3.9324643663444445,1.648,289.920676,41.5427758,2.242442857142857,0.04986833333333333,
4740,Kepler-929 b,Kepler-929,0.9210327104666667,1.210625,298.4811022,41.6152603,2.6929166666666666,0.010886,
4741,Kepler-93 b,Kepler-93,4.726739400029412,1.5548520000000001,291.4181275,38.6723124,2.967433333333333,0.02644125,
4742,Kepler-93 c,Kepler-93,2555.0,,291.4181275,38.6723124,,,
4743,Kepler-930 b,Kepler-930,71.45181484459,2.271625,298.3144494,42.2473698,6.148185714285715,0.023691666666666666,
4744,Kepler-931 b,Kepler-931,8.03755334378889,1.7700000000000002,297.1326937,42.7682885,2.859142857142857,0.028618333333333332,
4745,Kepler-932 b,Kepler-932,1.9214364062222222,1.480125,296.9520797,43.2720233,1.8326857142857145,0.02797833333333333,
4746,Kepler-933 b,Kepler-933,14.20443711388889,2.1127142857142855,289.5685257,43.5385438,4.005828571428571,0.08559166666666666,
4747,Kepler-934 b,Kepler-934,55.673784124966666,2.307857142857143,290.2884494,43.7552623,3.799114285714286,0.07882833333333333,
4748,Kepler-935 b,Kepler-935,4.880841288788889,1.5341428571428573,295.0217193,46.6192011,2.662557142857143,0.03531666666666667,
4749,Kepler-936 b,Kepler-936,10.5613794305,1.8666666666666665,293.5777958,46.7362953,2.860183333333333,0.025866,
4750,Kepler-937 b,Kepler-937,67.66894670781112,3.5424285714285717,294.1688142,46.7146161,9.763085714285713,0.093735,
4751,Kepler-937 c,Kepler-937,153.3459366857143,2.431,294.1688142,46.7146161,11.013,0.046705,
4752,Kepler-938 b,Kepler-938,52.630097843622224,2.4116666666666666,294.7890593,46.9839352,6.1230714285714285,0.06462,
4753,Kepler-939 b,Kepler-939,14.87811667068889,1.9648571428571429,293.8656181,47.0268148,7.512942857142856,0.03593166666666667,
4754,Kepler-94 b,Kepler-94,2.508061879957143,2.9035258783333333,281.1947316,47.4972606,1.141317475,0.14977021857142855,
4755,Kepler-94 c,Kepler-94,818.337698,,281.1947316,47.4972606,,,
4756,Kepler-940 b,Kepler-940,59.62237134897777,3.430428571428571,294.2413053,47.2759642,6.5133,0.10614333333333333,
4757,Kepler-941 b,Kepler-941,17.424018383544443,3.2932857142857146,294.3262617,47.2175461,4.762785714285714,0.08324166666666667,
4758,Kepler-942 b,Kepler-942,44.96411988444444,2.028125,294.9550809,44.1499518,5.074828571428571,0.08152833333333333,
4759,Kepler-943 b,Kepler-943,49.76997758096667,6.248,284.2739322,41.5349809,10.105500000000001,0.37644000000000005,
4760,Kepler-944 b,Kepler-944,43.316763735933336,2.7117142857142857,293.6012911,42.379791,5.181385714285715,0.09927000000000001,
4761,Kepler-945 b,Kepler-945,31.00324579454444,2.6834285714285713,291.2697354,42.0960305,5.2436428571428575,0.07088666666666667,
4762,Kepler-946 b,Kepler-946,11.7916137933375,1.9872857142857145,300.9295551,44.028671,3.001416666666667,0.042148000000000005,
4763,Kepler-947 b,Kepler-947,26.96447021003333,2.4147142857142856,294.3667312,42.2526408,3.8760714285714286,0.06525833333333332,
4764,Kepler-948 b,Kepler-948,7.768479741111111,1.6098571428571429,293.3002774,41.5233244,4.111614285714285,0.02255,
4765,Kepler-949 b,Kepler-949,8.689303674480001,2.8478749999999997,298.6079128,46.45366,2.6453571428571427,0.11659166666666666,
4766,Kepler-949 c,Kepler-949,20.997122095555554,3.64171428,298.6079128,46.45366,2.8215500000000002,0.113445,
4767,Kepler-95 b,Kepler-95,11.523072184166667,3.1134999999999997,284.4824281,44.397891,3.9415142857142853,0.050595,
4768,Kepler-950 b,Kepler-950,98.71808591866666,8.33542857142857,287.9565768,41.1302834,6.4603142857142855,0.7511199999999999,
4769,Kepler-951 b,Kepler-951,71.52545089496667,6.112142857142857,287.7375794,38.1146488,5.874557142857142,0.6114916666666667,
4770,Kepler-952 b,Kepler-952,130.35429368366667,7.720857142857143,285.3718781,41.9938697,6.302614285714285,0.5352633333333333,
4771,Kepler-953 b,Kepler-953,88.40669929187777,4.3985363614285715,288.9716297,44.6246451,12.3279863125,0.17900461,
4772,Kepler-953 c,Kepler-953,9.109694842625,1.198,288.9716297,44.6246451,5.34215,0.01365,
4773,Kepler-954 b,Kepler-954,16.78176336275,2.269,295.8594318,47.9396001,3.7927,0.09143000000000001,
4774,Kepler-955 b,Kepler-955,14.532425050411112,3.119428571428571,288.4714969,40.2698157,3.2258285714285715,0.14268,
4775,Kepler-956 b,Kepler-956,5.248672146555555,2.71375,292.5308289,49.0616555,1.8983142857142856,0.061680000000000006,
4776,Kepler-957 b,Kepler-957,5.907411611644445,5.410857142857142,290.1563633,48.818971,1.1258714285714286,0.5493833333333333,
4777,Kepler-958 b,Kepler-958,9.767866473333335,2.45025,287.2566578,46.0667247,2.0718714285714284,0.05938833333333333,
4778,Kepler-959 b,Kepler-959,14.800668436433334,5.680999999999999,292.171185,40.8113849,6.531842857142857,0.05412166666666666,
4779,Kepler-96 b,Kepler-96,16.238475850213334,2.4841011309090906,297.0698263,40.5252039,3.7663851714285714,0.06522515166666666,
4780,Kepler-960 b,Kepler-960,3.1268624144899997,3.7185,281.4572217,46.74655380000001,1.2349714285714286,0.08101,
4781,Kepler-961 b,Kepler-961,16.87727475265,2.882375,282.0354942,43.6312491,3.8309714285714285,0.08295333333333334,
4782,Kepler-962 b,Kepler-962,12.05707023754,1.80225,295.3131906,46.2375024,2.321685714285714,0.05277166666666666,
4783,Kepler-963 b,Kepler-963,9.976834371477777,2.900714285714286,296.7529742,45.0411049,3.505,0.09684,
4784,Kepler-963 c,Kepler-963,0.919783,0.6,296.7529742,45.0411049,1.4,,
4785,Kepler-964 b,Kepler-964,13.52252411872,3.1271250000000004,295.300065,40.5565792,3.9600714285714287,0.06671166666666667,
4786,Kepler-965 b,Kepler-965,134.2522913169,2.87375,298.5153169,41.8912305,9.120142857142858,0.08345833333333334,
4787,Kepler-966 b,Kepler-966,99.74723325592223,4.3025714285714285,297.270576,50.1218365,6.7109000000000005,0.132185,
4788,Kepler-967 b,Kepler-967,13.227131713855556,2.095,286.5580128,38.4052418,3.3188,0.08666666666666667,
4789,Kepler-967 c,Kepler-967,198.71092556937498,3.158,286.5580128,38.4052418,8.53915,0.215684,
4790,Kepler-968 b,Kepler-968,3.6929842387000003,1.7530000000000001,285.6025889,50.1120401,1.7776714285714286,0.078055,
4791,Kepler-968 c,Kepler-968,5.709405872275,1.5441666666666667,285.6025889,50.1120401,1.63225,0.060950000000000004,
4792,Kepler-969 b,Kepler-969,34.173187537349996,2.243,288.3724989,47.9335642,4.5678857142857145,0.06337833333333333,
4793,Kepler-969 c,Kepler-969,1.6829349990875,1.0678571428571428,288.3724989,47.9335642,1.87588,0.0145325,
4794,Kepler-97 b,Kepler-97,2.5866380331916665,1.5644,287.3265292,48.673344300000004,2.342642857142857,0.022321666666666667,
4795,Kepler-97 c,Kepler-97,789.0,,287.3265292,48.6733443,,,
4796,Kepler-970 b,Kepler-970,16.73655840777778,2.75825,289.6252192,40.7087351,2.0658374999999998,0.12529333333333334,
4797,Kepler-971 b,Kepler-971,9.59069787836,3.462,284.0945699,41.1828131,3.5708714285714285,0.056016666666666666,
4798,Kepler-972 b,Kepler-972,7.03933191375,4.385,295.828679,43.4254371,3.394542857142857,0.08890333333333333,
4799,Kepler-973 b,Kepler-973,49.60773884666666,2.07025,290.1653203,49.9238126,2.932985714285714,0.06400166666666667,
4800,Kepler-974 b,Kepler-974,4.19405101512,1.470625,285.0131082,40.2209547,1.8345285714285713,0.07232833333333333,
4801,Kepler-975 b,Kepler-975,1.97033990099,2.559,290.54851,38.4952415,1.7910857142857142,0.04081166666666667,
4802,Kepler-975 c,Kepler-975,5.058215834666666,8.30385715,290.54851,38.4952415,1.0904166666666668,0.07751333333333334,
4803,Kepler-976 b,Kepler-976,105.95667502411112,3.8234285714285714,289.8696232,46.7296855,7.033928571428571,0.23999499999999999,
4804,Kepler-977 b,Kepler-977,26.853295821422222,2.617142857142857,291.5161959,42.2480736,4.513485714285714,0.09874333333333334,
4805,Kepler-978 b,Kepler-978,49.622441548750004,2.828333333333333,286.7107166,43.0433585,6.9577857142857145,0.04893,
4806,Kepler-979 b,Kepler-979,8.088016785422221,2.6101428571428573,300.3712023,46.4081872,1.8220714285714286,0.10054833333333334,
4807,Kepler-98 b,Kepler-98,1.5416773226250002,1.8740999999999999,285.6616933,37.9645672,2.0002,0.030443333333333333,
4808,Kepler-980 b,Kepler-980,11.5510503456,2.3585,294.6129869,45.060174,3.6330142857142858,0.040236666666666664,
4809,Kepler-981 b,Kepler-981,4.469759512144445,2.271,289.2489051,47.6501141,1.8478142857142856,0.057804999999999995,
4810,Kepler-982 b,Kepler-982,15.77380927954,2.644875,288.4176803,46.5904531,5.056328571428572,0.031895,
4811,Kepler-983 b,Kepler-983,60.085421480622216,2.4481428571428574,285.1042243,45.0080745,6.9266000000000005,0.042855,
4812,Kepler-984 b,Kepler-984,43.03411264111111,2.674125,296.9588566,46.3940661,6.164157142857143,0.052493333333333336,
4813,Kepler-985 b,Kepler-985,116.3316846728,3.404571428571429,290.144339,44.0498808,7.019685714285714,0.15228166666666668,
4814,Kepler-986 b,Kepler-986,56.43500136704,2.229875,293.0940391,42.8964457,4.757528571428572,0.05742166666666667,
4815,Kepler-987 b,Kepler-987,105.30394065833333,3.4652857142857143,289.4110582,46.1308443,6.193314285714286,0.13635666666666665,
4816,Kepler-988 b,Kepler-988,17.76068464,2.152875,290.7082585,42.2372245,1.7014571428571428,0.13785166666666668,
4817,Kepler-989 b,Kepler-989,7.964313859966666,2.3765714285714283,281.5827983,47.2334674,1.5405857142857144,0.07952333333333333,
4818,Kepler-99 b,Kepler-99,4.603575735166666,1.7145,297.3539994,41.3000452,2.458314285714286,0.04461333333333334,
4819,Kepler-990 b,Kepler-990,9.91723011266,2.375571428571429,297.9381813,46.8813194,3.262114285714286,0.04732166666666667,
4820,Kepler-990 c,Kepler-990,0.538353448375,1.4141666666666666,297.9381813,46.8813194,1.48498,0.0196275,
4821,Kepler-991 b,Kepler-991,82.5339639975,2.4762857142857144,297.0905543,49.6264867,4.882785714285714,0.18264,
4822,Kepler-992 b,Kepler-992,20.16034344329,2.729375,284.4304085,47.6416613,3.831057142857143,0.033946666666666674,
4823,Kepler-993 b,Kepler-993,22.0855026845,3.1350000000000002,292.6141076,44.3946644,2.2053857142857143,0.32630166666666666,
4824,Kepler-994 b,Kepler-994,1.15104993986,1.4853750000000001,289.0720752,47.406918,1.2038428571428572,0.05991833333333333,
4825,Kepler-995 b,Kepler-995,28.26728685253333,2.7284285714285716,284.6157154,39.130998,4.583714285714286,0.11755166666666667,
4826,Kepler-996 b,Kepler-996,3.7705851881444445,1.8117142857142858,291.9127633,41.5335891,2.0440571428571426,0.031078333333333336,
4827,Kepler-997 b,Kepler-997,2.70730105176,1.173125,289.2333767,49.9388952,3.4774285714285713,0.00731,
4828,Kepler-998 b,Kepler-998,5.653771457633333,2.0075714285714286,296.7541629,49.2087085,2.027357142857143,0.03879333333333333,
4829,Kepler-999 b,Kepler-999,5.99184912749,2.10675,299.6604865,46.1984679,1.6950285714285713,0.018303333333333335,
4830,L 168-9 b,L 168-9,1.4015178750425,1.4938951033333332,350.0285917,-60.0657292,1.08915305,0.05937541,
4831,L 363-38 b,L 363-38,8.781,,10.8555443,-41.2952926,,,
4832,L 98-59 b,L 98-59,2.253114860291667,0.8227270000000001,124.5328604,-68.3144658,1.003995925,0.063569865,
4833,L 98-59 c,L 98-59,3.6906281511142858,1.353585,124.5328604,-68.3144658,1.24325,0.15715,
4834,L 98-59 d,L 98-59,7.4508157142857145,1.81888,124.5328604,-68.3144658,0.76625,0.14934999999999998,
4835,L 98-59 e,L 98-59,12.811266666666667,,124.5328604,-68.3144658,,,
4836,L 98-59 f,L 98-59,23.064,,124.5328604,-68.3144658,,,
4837,LHS 1140 b,LHS 1140,24.73713336,1.673189062,11.248632,-15.274108500000002,2.091350333333333,0.5623497366666667,
4838,LHS 1140 c,LHS 1140,3.777933130494,1.3222484300000001,11.248632,-15.2741085,1.2353108333333334,0.2963150233333333,
4839,LHS 1478 b,LHS 1478,1.94953906892,1.3174608650000001,44.3388743,76.5514045,0.7555309,0.20892444,
4840,LHS 1678 b,LHS 1678,0.8602350929833333,0.7842931633333333,68.1789866,-39.7908744,0.6958115,0.07195358,
4841,LHS 1678 c,LHS 1678,3.694263802943333,0.9886135666666666,68.1789866,-39.7908744,1.2059507,0.08328226,
4842,LHS 1678 d,LHS 1678,4.965214877639999,0.91884623,68.1789866,-39.7908744,0.9680762,0.06330581,
4843,LHS 1815 b,LHS 1815,3.814313899325,1.09690543,91.0899861,-55.3115376,1.3793952,0.04577909,
4844,LHS 3154 b,LHS 3154,3.71778,,241.6367309,40.9068221,,,
4845,LHS 3844 b,LHS 3844,0.4629181938175,1.32866184,340.4962038,-69.1721081,0.54001095,0.44899119,
4846,LHS 475 b,LHS 475,2.0290985508099997,1.0022651366666666,290.2379403,-82.5597883,0.72947805,0.10277604,
4847,LP 261-75 b,LP 261-75 A,,,147.7685281,35.9685562,,,
4848,LP 714-47 b,LP 714-47,4.052035575,4.826156675,64.1902212,-12.0848643,1.5605128,0.55124033,
4849,LP 791-18 b,LP 791-18,0.9479992145266666,1.1748797366666668,165.6904843,-16.4064445,0.598721,0.42005289,
4850,LP 791-18 c,LP 791-18,4.9899238197175,2.577947866666667,165.6904843,-16.4064445,1.2523218,1.89314106,
4851,LP 791-18 d,LP 791-18,2.753436,1.032,165.6904843,-16.4064445,0.9152,,
4852,LP 890-9 b,LP 890-9,2.7299036927199998,1.335680315,64.1309096,-28.3157909,0.8357144000000001,0.68328625,
4853,LP 890-9 c,LP 890-9,8.457463,1.367,64.1309096,-28.3157909,0.9593,0.6659,
4854,LSPM J2116+0234 b,LSPM J2116+0234,14.4399,,319.1147513,2.5807711,,,
4855,LTT 1445 A b,LTT 1445 A,5.358775307497143,1.3467359016666667,45.4624781,-16.5944956,1.37447528,0.22402878800000003,
4856,LTT 1445 A c,LTT 1445 A,3.1239003000000003,1.2723333333333333,45.4624781,-16.5944956,0.4931,0.13369999999999999,
4857,LTT 3780 b,LTT 3780,0.768394704222,1.29352894,154.6449033,-11.717801,0.85885605,0.10076644333333333,
4858,LTT 3780 c,LTT 3780,12.252358303373333,2.347358874,154.6449033,-11.717801,1.52298725,0.34415449000000004,
4859,LTT 9779 b,LTT 9779,0.7920612375,7.469133333333333,358.6688767,-37.6282237,0.466,0.1464,
4860,LkCa 15 b,LkCa 15,,,69.8241791,22.3508662,,,
