id,name,ra,dec,star_temp,star_radius,sy_dist
26862,Kepler-993,292.6141076,44.3946644,3668.5,0.660498,324.423
26863,Kepler-993,292.6141076,44.3946644,3831.0,0.53,324.423
26864,Kepler-993,292.6141076,44.3946644,3829.0,0.589,324.423
26865,Kepler-993,292.6141076,44.3946644,,,324.423
26866,Kepler-993,292.6141076,44.3946644,3831.0,0.93,324.423
26867,Kepler-993,292.6141076,44.3946644,3828.0,0.565,324.423
26868,Kepler-993,292.6141076,44.3946644,3736.0,0.580092,324.423
26869,Kepler-993,292.6141076,44.3946644,3843.0,0.54,324.423
26870,Kepler-993,292.6141076,44.3946644,3831.0,0.926,324.423
26871,Kepler-994,289.0720752,47.406918,,,188.158
26872,Kepler-994,289.0720752,47.406918,3898.0,0.694,188.158
26873,Kepler-994,289.0720752,47.406918,3855.0,0.53,188.158
26874,Kepler-994,289.0720752,47.406918,3934.0,0.54,188.158
26875,Kepler-994,289.0720752,47.406918,3950.0,0.592,188.158
26876,Kepler-994,289.0720752,47.406918,3898.0,0.53,188.158
26877,Kepler-994,289.0720752,47.406918,3951.0,0.535,188.158
26878,Kepler-994,289.0720752,47.406918,4048.0,0.524,188.158
26879,Kepler-994,289.0720752,47.406918,3878.0,0.596818,188.158
26880,Kepler-994,289.0720752,47.406918,3924.5,0.598109,188.158
26881,Kepler-995,284.6157154,39.130998,5046.0,0.773638,609.638
26882,Kepler-995,284.6157154,39.130998,5239.0,0.792,609.638
26883,Kepler-995,284.6157154,39.130998,5257.0,0.82,609.638
26884,Kepler-995,284.6157154,39.130998,5206.0,0.8,609.638
26885,Kepler-995,284.6157154,39.130998,5093.0,0.77,609.638
26886,Kepler-995,284.6157154,39.130998,,,609.638
26887,Kepler-995,284.6157154,39.130998,5122.0,0.747,609.638
26888,Kepler-995,284.6157154,39.130998,5093.0,0.939,609.638
26889,Kepler-995,284.6157154,39.130998,5132.0,0.886,609.638
26890,Kepler-995,284.6157154,39.130998,5182.0,0.765719,609.638
26891,Kepler-996,291.9127633,41.5335891,6101.0,0.97,1216.58
26892,Kepler-996,291.9127633,41.5335891,5814.0,0.791,1216.58
26893,Kepler-996,291.9127633,41.5335891,5830.38,1.29567,1216.58
26894,Kepler-996,291.9127633,41.5335891,5705.32,1.317676,1216.58
26895,Kepler-996,291.9127633,41.5335891,6057.0,0.829,1216.58
26896,Kepler-996,291.9127633,41.5335891,,,1216.58
26897,Kepler-996,291.9127633,41.5335891,5814.0,0.8,1216.58
26898,Kepler-996,291.9127633,41.5335891,5714.0,1.208,1216.58
26899,Kepler-996,291.9127633,41.5335891,5712.0,1.304,1216.58
26900,Kepler-996,291.9127633,41.5335891,6014.0,1.14,1216.58
26901,Kepler-997,289.2333767,49.9388952,6150.0,1.56,467.568
26902,Kepler-997,289.2333767,49.9388952,6287.0,1.13,467.568
26903,Kepler-997,289.2333767,49.9388952,6063.0,1.12,467.568
26904,Kepler-997,289.2333767,49.9388952,6063.0,1.185,467.568
26905,Kepler-997,289.2333767,49.9388952,6059.0,1.558,467.568
26906,Kepler-997,289.2333767,49.9388952,,,467.568
26907,Kepler-997,289.2333767,49.9388952,5996.0,1.60938,467.568
26908,Kepler-997,289.2333767,49.9388952,6059.0,1.573,467.568
26909,Kepler-997,289.2333767,49.9388952,6169.0,1.54906,467.568
26910,Kepler-997,289.2333767,49.9388952,6295.0,1.19,467.568
26911,Kepler-997,289.2333767,49.9388952,6045.0,1.629,467.568
26912,Kepler-998,296.7541629,49.2087085,5973.0,0.93,986.364
26913,Kepler-998,296.7541629,49.2087085,5738.0,0.9,986.364
26914,Kepler-998,296.7541629,49.2087085,5738.0,0.913,986.364
26915,Kepler-998,296.7541629,49.2087085,,,986.364
26916,Kepler-998,296.7541629,49.2087085,5988.0,0.934,986.364
26917,Kepler-998,296.7541629,49.2087085,6058.0,1.18,986.364
26918,Kepler-998,296.7541629,49.2087085,5822.0,1.22732,986.364
26919,Kepler-998,296.7541629,49.2087085,5804.5,1.172322,986.364
26920,Kepler-998,296.7541629,49.2087085,5990.0,1.179,986.364
26921,Kepler-999,299.6604865,46.1984679,6237.0,1.65,545.063
26922,Kepler-999,299.6604865,46.1984679,6157.0,1.695,545.063
26923,Kepler-999,299.6604865,46.1984679,6106.64,1.65996,545.063
26924,Kepler-999,299.6604865,46.1984679,6167.0,1.107,545.063
26925,Kepler-999,299.6604865,46.1984679,,,545.063
26926,Kepler-999,299.6604865,46.1984679,6065.0,1.83,545.063
26927,Kepler-999,299.6604865,46.1984679,6347.0,1.87,545.063
26928,Kepler-999,299.6604865,46.1984679,6201.0,1.608,545.063
26929,Kepler-999,299.6604865,46.1984679,5873.0,1.644579,545.063
26930,Kepler-999,299.6604865,46.1984679,6065.0,1.816,545.063
26931,Kepler-999,299.6604865,46.1984679,6201.0,1.556,545.063
26932,L 168-9,350.0285917,-60.0657292,3842.0,0.604,25.1496
26933,L 168-9,350.0285917,-60.0657292,3800.0,0.6,25.1496
26934,L 168-9,350.0285917,-60.0657292,3746.0,0.597007,25.1496
26935,L 168-9,350.0285917,-60.0657292,3794.0,0.597007,25.1496
26936,L 168-9,350.0285917,-60.0657292,,,25.1496
26937,L 168-9,350.0285917,-60.0657292,3743.0,0.68,25.1496
26938,L 168-9,350.0285917,-60.0657292,3661.0,0.702754,25.1496
26939,L 363-38,10.8555443,-41.2952926,3207.0,0.240861,10.2295
26940,L 363-38,10.8555443,-41.2952926,3129.0,0.274,10.2295
26941,L 98-59,124.5328604,-68.3144658,,,10.6194
26942,L 98-59,124.5328604,-68.3144658,3469.0,0.31,10.6194
26943,L 98-59,124.5328604,-68.3144658,3415.0,0.3155,10.6194
26944,L 98-59,124.5328604,-68.3144658,3429.0,0.31416,10.6194
26945,L 98-59,124.5328604,-68.3144658,3367.0,0.312,10.6194
26946,L 98-59,124.5328604,-68.3144658,3786.0,,10.6194
26947,L 98-59,124.5328604,-68.3144658,3415.0,0.303,10.6194
26948,L 98-59,124.5328604,-68.3144658,3412.0,0.314,10.6194
26949,L 98-59,124.5328604,-68.3144658,3469.0,0.31416,10.6194
26950,LHS 1140,11.248632,-15.2741085,3131.0,0.215535,14.9861
26951,LHS 1140,11.248632,-15.2741085,3216.0,0.2139,14.9861
26952,LHS 1140,11.248632,-15.2741085,2988.0,0.2134,14.9861
26953,LHS 1140,11.248632,-15.2741085,3096.0,0.2159,14.9861
26954,LHS 1140,11.248632,-15.2741085,3131.0,0.186,14.9861
26955,LHS 1140,11.248632,-15.2741085,3837.45,,14.9861
26956,LHS 1140,11.248632,-15.2741085,3166.0,0.215535,14.9861
26957,LHS 1140,11.248632,-15.2741085,,,14.9861
26958,LHS 1478,44.3388743,76.5514045,3381.0,0.246,18.2276
26959,LHS 1478,44.3388743,76.5514045,3414.0,0.260187,18.2276
26960,LHS 1678,68.1789866,-39.7908744,3563.0,0.33819,19.8782
26961,LHS 1678,68.1789866,-39.7908744,3450.0,0.33819,19.8782
26962,LHS 1678,68.1789866,-39.7908744,3490.0,0.329,19.8782
26963,LHS 1678 B,68.179,-39.790875,,,19.8782
26964,LHS 1815,91.0899861,-55.3115376,3643.0,0.501,29.8424
26965,LHS 1815,91.0899861,-55.3115376,3596.0,0.504068,29.8424
26966,LHS 1815,91.0899861,-55.3115376,3638.0,0.5,29.8424
26967,LHS 1815,91.0899861,-55.3115376,3625.0,0.504068,29.8424
26968,LHS 1815,91.0899861,-55.3115376,3954.12,,29.8424
26969,LHS 1815,91.0899861,-55.3115376,,,29.8424
26970,LHS 3154,241.6367309,40.9068221,2833.0,0.140246,15.7606
26971,LHS 3154,241.6367309,40.9068221,2861.0,0.1405,15.7606
26972,LHS 3844,340.4962038,-69.1721081,3043.0,0.188624,14.8846
26973,LHS 3844,340.4962038,-69.1721081,3004.0,0.188624,14.8846
26974,LHS 3844,340.4962038,-69.1721081,3036.0,0.189,14.8846
26975,LHS 3844,340.4962038,-69.1721081,3756.29,,14.8846
26976,LHS 475,290.2379403,-82.5597883,3289.0,0.286,12.4814
26977,LHS 475,290.2379403,-82.5597883,3300.0,0.2789,12.4814
26978,LHS 475,290.2379403,-82.5597883,3194.0,0.287497,12.4814
26979,LHS 475,290.2379403,-82.5597883,3312.0,0.287497,12.4814
26980,LP 261-75 A,147.7685281,35.9685562,3138.0,0.31,33.928
26981,LP 261-75 A,147.7685281,35.9685562,3138.0,0.306378,33.928
26982,LP 261-75 A,147.7685281,35.9685562,3138.0,0.308,33.928
26983,LP 261-75 A,147.7685281,35.9685562,,,33.928
26984,LP 714-47,64.1902212,-12.0848643,3950.0,0.584,52.616
26985,LP 714-47,64.1902212,-12.0848643,3779.0,0.607751,52.616
26986,LP 714-47,64.1902212,-12.0848643,4100.56,0.508953,52.616
26987,LP 791-18,165.6904843,-16.4064445,2960.0,0.171,26.4927
26988,LP 791-18,165.6904843,-16.4064445,2940.0,0.17143,26.4927
26989,LP 791-18,165.6904843,-16.4064445,3515.96,,26.4927
26990,LP 791-18,165.6904843,-16.4064445,2949.0,0.17143,26.4927
26991,LP 791-18,165.6904843,-16.4064445,2960.0,0.182,26.4927
26992,LP 890-9,64.1309096,-28.3157909,2887.0,0.155498,32.4298
26993,LP 890-9,64.1309096,-28.3157909,2850.0,0.1556,32.4298
26994,LSPM J2116+0234,319.1147513,2.5807711,3475.0,0.431,17.6297
26995,LSPM J2116+0234,319.1147513,2.5807711,3440.0,0.430492,17.6297
26996,LSPM J2116+0234,319.1147513,2.5807711,3673.64,,17.6297
26997,LTT 1445 A,45.4624781,-16.5944956,3340.0,0.265,6.86929
26998,LTT 1445 A,45.4624781,-16.5944956,3384.0,0.275953,6.86929
26999,LTT 1445 A,45.4624781,-16.5944956,,0.276,6.86929
27000,LTT 1445 A,45.4624781,-16.5944956,3562.0,0.275953,6.86929
27001,LTT 1445 B,45.462819,-16.591852,,0.384692,17.94686
27002,LTT 1445 C,,,,0.197,
27003,LTT 1445 A,45.4624781,-16.5944956,3697.0,0.24,6.86929
27004,LTT 1445 A,45.4624781,-16.5944956,,,6.86929
27005,LTT 1445 A,45.4624781,-16.5944956,3785.02,,6.86929
27006,LTT 1445 A,45.4624781,-16.5944956,3337.0,0.276,6.86929
27007,LTT 1445 B,45.462819,-16.591852,,0.236,17.94686
27008,LTT 1445 A,45.4624781,-16.5944956,,0.271,6.86929
27009,LTT 3780,154.6449033,-11.717801,3857.61,,21.9814
27010,LTT 3780,154.6449033,-11.717801,3329.0,0.374139,21.9814
27011,LTT 3780,154.6449033,-11.717801,3331.0,0.374,21.9814
27012,LTT 3780,154.6449033,-11.717801,3360.0,0.382,21.9814
27013,LTT 3780,154.6449033,-11.717801,3331.0,0.374139,21.9814
27014,LP 729-55,154.6493476,-11.7183462,2978.0,0.173016,22.0671
27015,LTT 3780,154.6449033,-11.717801,3358.0,0.38,21.9814
27016,LTT 9779,358.6688767,-37.6282237,5339.0,0.997735,80.4373
27017,LTT 9779,358.6688767,-37.6282237,5443.0,0.949,80.4373
27018,LTT 9779,358.6688767,-37.6282237,5480.0,0.949,80.4373
27019,LTT 9779,358.6688767,-37.6282237,5422.0,0.98,80.4373
27020,LTT 9779,358.6688767,-37.6282237,5374.0,0.980173,80.4373
27021,LkCa 15,69.8241791,22.3508662,4201.0,1.514006,158.152
27022,LkCa 15,69.8241791,22.3508662,4194.0,1.60711,158.152
27023,LkCa 15,69.8241791,22.3508662,4589.0,,158.152
27024,Luhman 16 A,162.3282594,-53.3193715,,,
27025,Lupus-TR-3,232.5774696,-42.9799461,5000.0,0.82,773.409
27026,Lupus-TR-3,232.5774696,-42.9799461,3833.0,0.420347,773.409
27027,M62H,255.3074504,-30.1069833,,,
27028,MASCARA-1,317.5515264,10.7388967,7893.0,2.01566,182.273
27029,MASCARA-1,317.5515264,10.7388967,7490.0,2.082,182.273
27030,MASCARA-1,317.5515264,10.7388967,7845.75,1.944071,182.273
27031,MASCARA-1,317.5515264,10.7388967,,,182.273
27032,MASCARA-1,317.5515264,10.7388967,7893.0,2.02,182.273
27033,MASCARA-1,317.5515264,10.7388967,7554.0,2.1,182.273
27034,MASCARA-4,147.5800667,-66.1139253,7800.0,1.79,170.696
27035,MASCARA-4,147.5800667,-66.1139253,7800.0,1.92,170.696
27036,MASCARA-4,147.5800667,-66.1139253,8004.25,,170.696
27037,MASCARA-4,147.5800667,-66.1139253,8004.2,1.84,170.696
27038,HD 85628 B,147.5779655,-66.114778,,,167.242
27039,MASCARA-4,147.5800667,-66.1139253,8181.0,1.83611,170.696
27040,MOA-2007-BLG-192L,272.015825,-27.150075,,,1000.0
27041,MOA-2007-BLG-400L,272.424917,-29.2241528,,,5800.0
27042,MOA-2007-BLG-400L,272.4249167,-29.2241528,,,6890.0
27043,MOA-2008-BLG-310L,268.560542,-34.7780528,,,6000.0
27044,MOA-2008-BLG-310L,268.560542,-34.7780528,,,7700.0
27045,MOA-2008-BLG-379L,269.706,-30.1969306,,,3300.0
27046,MOA-2009-BLG-266L,267.008125,-35.0054111,,,3040.0
27047,MOA-2009-BLG-319L,271.742208,-26.8196917,,,7050.0
27048,MOA-2009-BLG-319L,271.742208,-26.8196917,,,6100.0
27049,MOA-2009-BLG-387L,268.461625,-33.9903333,,,5690.0
27050,MOA-2010-BLG-073L,272.547258,-26.5229319,,,2800.0
27051,MOA-2010-BLG-117L,271.95697,-25.3446388,,,3500.0
27052,MOA-2010-BLG-328L,269.496333,-30.715175,,,1240.0
27053,MOA-2010-BLG-328L,269.496333,-30.715175,,,810.0
27054,MOA-2010-BLG-328L,269.496333,-30.715175,,,4600.0
27055,MOA-2010-BLG-353L,271.303917,-27.2932333,,,7170.0
27056,MOA-2010-BLG-353L,271.303917,-27.2932333,,,6430.0
27057,MOA-2010-BLG-477L,271.531006,-31.4544773,,,2300.0
27058,MOA-2010-BLG-477L,271.531006,-31.4544773,5950.0,,2300.0
27059,MOA-2011-BLG-028L,270.854,-29.2134167,,,7380.0
27060,MOA-2011-BLG-262L,270.097833,-31.2452583,,,560.0
27061,MOA-2011-BLG-262L,270.097833,-31.2452583,,,7200.0
27062,MOA-2011-BLG-291L,268.867889,-29.1706657,,,8600.0
27063,MOA-2011-BLG-291L,268.867889,-29.1706657,,,4400.0
27064,MOA-2011-BLG-291L,268.867889,-29.1706657,,,3500.0
27065,MOA-2011-BLG-291L,268.867889,-29.1706657,,,7000.0
27066,MOA-2011-BLG-291L,268.867889,-29.1706657,,,8800.0
27067,MOA-2011-BLG-293L,268.913958,-28.4768472,,,7720.0
27068,MOA-2011-BLG-293L,268.913958,-28.4768472,,,7150.0
27069,MOA-2011-BLG-322L,271.223333,-27.2209444,,,7560.0
27070,MOA-2012-BLG-006L,270.442963,-29.108778,,,5300.0
27071,MOA-2012-BLG-505L,268.143097,-32.0400925,,,7210.0
27072,MOA-2013-BLG-220L,270.985417,-29.5447222,,,6720.0
27073,MOA-2013-BLG-220L,270.985417,-29.5447222,,,6500.0
27074,MOA-2013-BLG-605L,272.019257,-29.7315826,,,860.0
27075,MOA-2013-BLG-605L,272.019257,-29.7315826,,,1920.0
27076,MOA-2013-BLG-605L,272.019257,-29.7315826,,,850.0
27077,MOA-2013-BLG-605L,272.019257,-29.7315826,,,3590.0
27078,MOA-2013-BLG-605L,272.019257,-29.7315826,,,3550.0
27079,MOA-2013-BLG-605L,272.019257,-29.7315826,,,1760.0
27080,MOA-2015-BLG-337L,271.9487,-28.1702785,,,6300.0
27081,MOA-2015-BLG-337L,271.9487,-28.1702785,,,7100.0
27082,MOA-2016-BLG-227L,271.473755,-27.7142868,,,6800.0
27083,MOA-2016-BLG-227L,271.473755,-27.7142868,,,6900.0
27084,MOA-2016-BLG-227L,271.473755,-27.7142868,,,7100.0
27085,MOA-2016-BLG-227L,271.473755,-27.7142868,,,6500.0
27086,MOA-2016-BLG-319L,268.742218,-29.7504635,,,6800.0
27087,MOA-2016-BLG-526L,266.6682917,-34.3860806,,,6930.0
27088,MOA-2016-BLG-526L,266.6682917,-34.3860806,,,6900.0
27089,MOA-2016-BLG-526L,266.6682917,-34.3860806,,,6950.0
27090,MOA-2016-BLG-526L,266.6682917,-34.3860806,,,6910.0
27091,MOA-2016-BLG-526L,266.6682917,-34.3860806,,,6920.0
27092,MOA-2016-BLG-526L,266.6682917,-34.3860806,,,6940.0
27093,MOA-2019-BLG-008L,267.982875,-29.9897306,,,2600.0
27094,MOA-2019-BLG-008L,267.982875,-29.9897306,,,2400.0
27095,MOA-2019-BLG-008L,267.982875,-29.9897306,,,2300.0
27096,MOA-2019-BLG-008L,267.982875,-29.9897306,,,2200.0
27097,MOA-2019-BLG-008L,267.982875,-29.9897306,,,2800.0
27098,MOA-2019-BLG-008L,267.982875,-29.9897306,,,2700.0
27099,MOA-2019-BLG-008L,267.982875,-29.9897306,,,3200.0
27100,MOA-2019-BLG-008L,267.982875,-29.9897306,,,3500.0
27101,MOA-2020-BLG-135L,268.4235,-29.8075667,,,8300.0
27102,MOA-2020-BLG-135L,268.4235,-29.8075667,,,7900.0
27103,MOA-2020-BLG-208L,268.4325,-32.5893111,,,7810.0
27104,MOA-2020-BLG-208L,268.4325,-32.5893111,,,7490.0
27105,MOA-2022-BLG-033L,272.8756667,-25.0530806,,,1840.0
27106,MOA-2022-BLG-091L,268.9422083,-32.3414389,,,4250.0
27107,MOA-2022-BLG-249L,268.8655417,-28.3060611,,,2000.0
27108,MOA-2022-BLG-563L,270.3002083,-27.8358306,,,6530.0
27109,MOA-bin-1L,261.7925,-29.7939722,,,5100.0
27110,MOA-bin-29,269.3759583,-29.7365639,,,6570.0
27111,MOA-bin-29,269.3759583,-29.7365639,,,6730.0
27112,MOA-bin-29,269.3759583,-29.7365639,,,7070.0
27113,MOA-bin-29,269.3759583,-29.7365639,,,7120.0
27114,MOA-bin-29,269.3759583,-29.7365639,,,6890.0
27115,MOA-bin-29,269.3759583,-29.7365639,,,7230.0
27116,MWC 758,82.6147199,25.3324076,,,159.537
27117,MWC 758,82.6147199,25.3324076,7314.0,2.01446,159.537
27118,MXB 1658-298,,,,,
27119,MXB 1658-298 Ab,,,,,
27120,NGC 2682 Sand 1429,133.0147781,11.6899626,5991.97,2.175,852.793
27121,NGC 2682 Sand 1429,133.0147781,11.6899626,6000.0,2.13,852.793
27122,NGC 2682 Sand 364,132.4866957,11.6924845,4284.0,21.8,817.192
27123,NGC 2682 Sand 364,132.4866957,11.6924845,4431.0,18.8319,817.192
27124,NGC 2682 Sand 364,132.4866957,11.6924845,4284.0,,817.192
27125,NGC 2682 Sand 364,132.4866957,11.6924845,4284.0,39.59,817.192
27126,NGC 2682 Sand 364,132.4866957,11.6924845,4459.17,18.194084,817.192
27127,NGC 2682 Sand 978,132.8228085,11.7562959,4250.0,23.4878,821.918
27128,NGC 2682 Sand 978,132.8228085,11.7562959,4357.25,21.017414,821.918
27129,NGC 2682 Sand 978,132.8228085,11.7562959,4200.0,,821.918
27130,NGC 2682 YBP 1194,132.7533077,11.8146537,5780.0,0.99,872.92
27131,NGC 2682 YBP 1194,132.7533077,11.8146537,5780.0,,872.92
27132,NGC 2682 YBP 1194,132.7533077,11.8146537,5780.0,1.00741,872.92
27133,NGC 2682 YBP 1194,132.7533077,11.8146537,5807.11,0.975282,872.92
27134,NGC 2682 YBP 1514,132.7531307,11.8865128,5725.0,,914.221
27135,NGC 2682 YBP 1514,132.7531307,11.8865128,5605.83,1.0741,914.221
27136,NGC 2682 YBP 1514,132.7531307,11.8865128,5438.33,1.10341,914.221
27137,NGC 2682 YBP 1514,132.7531307,11.8865128,5725.0,0.89,914.221
27138,NGC 2682 YBP 401,132.8293081,11.6710271,6183.67,1.215821,830.822
27139,NGC 2682 YBP 401,132.8293081,11.6710271,6165.0,,830.822
27140,NGC 2682 YBP 401,132.8293081,11.6710271,6143.23,1.24934,830.822
27141,NGTS-1,82.7142134,-36.6309812,3902.0,0.567866,218.121
27142,NGTS-1,82.7142134,-36.6309812,3943.0,0.568027,218.121
27143,NGTS-1,82.7142134,-36.6309812,3916.0,0.573,218.121
27144,NGTS-1,82.7142134,-36.6309812,3916.0,0.567866,218.121
27145,NGTS-10,91.8722801,-25.5948963,4904.45,0.579568,
27146,NGTS-10,91.8722801,-25.5948963,4600.0,0.697,
27147,NGTS-11,23.5214497,-14.4191493,5076.0,0.829157,190.422
27148,NGTS-11,23.5214497,-14.4191493,5076.0,0.83,190.422
27149,NGTS-11,23.5214497,-14.4191493,5050.0,0.832,190.422
27150,NGTS-11,23.5214497,-14.4191493,4983.5,0.851124,190.422
27151,NGTS-12,176.2499418,-35.640563,5869.0,1.52905,446.442
27152,NGTS-12,176.2499418,-35.640563,5559.0,1.591742,446.442
27153,NGTS-12,176.2499418,-35.640563,5690.0,1.589,446.442
27154,NGTS-13,176.2402326,-38.1397158,5848.8,1.79,647.595
27155,NGTS-13,176.2402326,-38.1397158,5632.0,1.84055,647.595
27156,NGTS-13,176.2402326,-38.1397158,5848.83,1.79413,647.595
27157,NGTS-13,176.2402326,-38.1397158,5819.0,1.788,647.595
27158,NGTS-14 B,328.516209,-38.3773763,,,
27159,NGTS-14 A,328.5174799,-38.3774193,5222.0,0.855973,322.148
27160,NGTS-14 A,328.5174799,-38.3774193,5222.0,0.86,322.148
27161,NGTS-14 A,328.5174799,-38.3774193,5187.0,0.842,322.148
27162,NGTS-14 A,328.5174799,-38.3774193,5120.75,0.888275,322.148
27163,NGTS-15,73.3553101,-32.8003484,5620.0,0.955708,786.485
27164,NGTS-15,73.3553101,-32.8003484,5600.0,0.954,786.485
27165,NGTS-16,58.2639299,-30.8046405,5550.0,1.213,898.168
27166,NGTS-16,58.2639299,-30.8046405,5500.0,1.26063,898.168
27167,NGTS-17,72.9005729,-34.2262128,5749.0,1.33066,1040.28
27168,NGTS-17,72.9005729,-34.2262128,5650.0,1.337,1040.28
27169,NGTS-18,180.5462193,-35.5486091,5726.0,1.38708,1096.19
27170,NGTS-18,180.5462193,-35.5486091,5610.0,1.392,1096.19
27171,NGTS-2,215.1227617,-31.2020698,6540.6,1.71,356.391
27172,NGTS-2,215.1227617,-31.2020698,6527.7,1.70757,356.391
27173,NGTS-2,215.1227617,-31.2020698,6478.0,1.702,356.391
27174,NGTS-2,215.1227617,-31.2020698,6540.56,1.60994,356.391
27175,NGTS-20,46.2926368,-21.9336472,6207.0,1.8172,382.898
27176,NGTS-20,46.2926368,-21.9336472,5980.0,1.78,382.898
27177,NGTS-20,46.2926368,-21.9336472,6207.0,1.82,382.898
27178,NGTS-21,311.2583112,-35.4278412,4660.0,0.86,592.891
27179,NGTS-21,311.2583112,-35.4278412,4650.0,0.828853,592.891
27180,NGTS-23,70.4322947,-40.0445299,6057.0,1.24,1074.95
27181,NGTS-23,70.4322947,-40.0445299,6287.0,1.29241,1074.95
27182,NGTS-24,168.5638892,-37.9101328,5886.0,1.58,683.062
27183,NGTS-24,168.5638892,-37.9101328,5820.0,1.64,683.062
27184,NGTS-24,168.5638892,-37.9101328,5886.0,1.58092,683.062
27185,NGTS-25,307.4182976,-39.0323568,5321.0,0.86,521.233
27186,NGTS-25,307.4182976,-39.0323568,5300.0,0.880331,521.233
27187,NGTS-26,217.6832961,-31.7324526,5550.0,1.16,1093.69
27188,NGTS-26,217.6832961,-31.7324526,5616.0,1.24421,1093.69
27189,NGTS-27,206.0265266,-32.5229747,5765.0,1.84787,942.122
27190,NGTS-27,206.0265266,-32.5229747,5765.0,1.85,942.122
27191,NGTS-27,206.0265266,-32.5229747,5700.0,1.77,942.122
27192,NGTS-3 A,94.4447595,-35.706364,5457.0,0.963518,743.972
27193,NGTS-3 A,94.4447595,-35.706364,5347.0,0.987258,743.972
27194,NGTS-3 B,,,,,
27195,NGTS-3 A,94.4447595,-35.706364,5600.0,0.93,743.972
27196,NGTS-30,173.714867,-24.6054801,5427.85,0.911394,238.377
27197,NGTS-30,173.714867,-24.6054801,5427.9,0.91,238.377
27198,NGTS-30,173.714867,-24.6054801,5455.0,0.913,238.377
27199,NGTS-4,89.5988945,-30.8117992,5143.0,0.84,280.555
27200,NGTS-4,89.5988945,-30.8117992,5111.9,0.860256,280.555
27201,NGTS-4,89.5988945,-30.8117992,5111.92,0.860256,280.555
27202,NGTS-4,89.5988945,-30.8117992,5086.0,0.857527,280.555
27203,NGTS-5,221.0582692,5.6053735,4987.0,0.739,306.779
27204,NGTS-5,221.0582692,5.6053735,4965.67,0.750347,306.779
27205,NGTS-5,221.0582692,5.6053735,5013.0,0.746558,306.779
27206,NGTS-5,221.0582692,5.6053735,5013.0,0.75,306.779
27207,NGTS-6,75.795382,-30.3994612,4975.0,0.656172,308.262
27208,NGTS-6,75.795382,-30.3994612,4669.0,0.782888,308.262
27209,NGTS-6,75.795382,-30.3994612,4730.0,0.754,308.262
27210,NGTS-8,328.9759206,-14.0684399,5024.27,1.036435,428.976
27211,NGTS-8,328.9759206,-14.0684399,5160.0,0.998401,428.976
27212,NGTS-8,328.9759206,-14.0684399,5241.0,0.98,428.976
27213,NGTS-9,141.9206435,-19.3476477,6245.0,1.38241,609.128
27214,NGTS-9,141.9206435,-19.3476477,6245.0,1.38,609.128
27215,NGTS-9,141.9206435,-19.3476477,6013.0,1.442749,609.128
27216,NGTS-9,141.9206435,-19.3476477,6330.0,1.38,609.128
27217,NN Ser,238.2337015,12.9120871,8565.0,,515.818
27218,NN Ser,238.2337015,12.9120871,57000.0,,515.818
27219,NN Ser Ab,,,,,
27220,NSVS 14256825,305.001946,4.6323715,40000.0,0.202,820.877
27221,NSVS 14256825,305.001946,4.6323715,8868.67,,820.877
27222,NSVS 14256825 Ab,305.0019583,4.6323722,2550.0,0.162,
27223,NSVS 14256825,305.001946,4.6323715,40000.0,0.188,820.877
27224,NY Vir,204.7005847,-2.0303873,32780.0,0.151,544.024
27225,NY Vir Ab,,,,,
27226,NY Vir,204.7005847,-2.0303873,8868.67,,544.024
27227,OGLE-2003-BLG-235L,271.318125,-28.895,,,5200.0
27228,OGLE-2003-BLG-235L,271.318125,-28.895,,,5800.0
27229,OGLE-2005-BLG-071L,267.540708,-34.6731944,,,3200.0
27230,OGLE-2005-BLG-071L,267.540708,-34.6731944,,,3100.0
27231,OGLE-2005-BLG-071L,267.540708,-34.6731944,,,3300.0
27232,OGLE-2005-BLG-169L,271.522167,-30.7326389,,,2700.0
27233,OGLE-2005-BLG-169L,271.522167,-30.7326389,,,4100.0
27234,OGLE-2005-BLG-169L,271.5221667,-30.7326389,,,4000.0
27235,OGLE-2005-BLG-390L,268.579958,-30.3773056,,,6600.0
27236,OGLE-2006-BLG-109L,268.143792,-30.0877778,,,1490.0
27237,OGLE-2006-BLG-109L,268.143792,-30.0877778,,,1510.0
27238,OGLE-2006-BLG-284L A,269.65925,-29.1366667,,,4000.0
27239,OGLE-2006-BLG-284L B,,,,,
27240,OGLE-2007-BLG-349L A,271.351807,-26.4219437,,,2760.0
27241,OGLE-2007-BLG-349L B,271.351807,-26.4219437,,,2760.0
27242,OGLE-2007-BLG-368L,269.108167,-32.2374167,,,5900.0
27243,OGLE-2008-BLG-092L B,,,,,
27244,OGLE-2008-BLG-092L,267.540708,-34.6731944,,,8100.0
27245,OGLE-2008-BLG-355L,269.786708,-30.7594722,,,6800.0
27246,OGLE-2011-BLG-0173L,269.315735,-28.2338619,,,6000.0
27247,OGLE-2011-BLG-0173L,269.315735,-28.2338619,,,5900.0
27248,OGLE-2011-BLG-0173L,269.315735,-28.2338619,,,6200.0
27249,OGLE-2011-BLG-0173L,269.315735,-28.2338619,,,6100.0
27250,OGLE-2011-BLG-0251L,264.559083,-27.1361389,,,2570.0
27251,OGLE-2011-BLG-0251L,264.559083,-27.1361389,,,2710.0
27252,OGLE-2011-BLG-0265L,269.448833,-27.3945278,,,3490.0
